id,city,hour,is_workday,weather,wind,temp,y
779,0,13,1,1,4,32,69
780,0,17,1,1,1,31,213
781,0,19,1,1,0,24,148
782,0,1,1,1,1,-1.35,4
783,1,9,1,3,2,19.05,60
784,0,18,1,2,4,23.55,150
785,0,15,1,3,2,1.35,7
786,0,1,0,1,1,17.4,30
787,1,1,0,1,1,26.65,19
788,1,9,0,1,2,28.6,64
789,1,8,1,1,2,7.85,125
790,1,20,0,1,0,5.35,16
791,1,23,1,1,2,15.25,13
792,1,11,1,1,1,32.95,37
793,0,8,1,2,2,1.35,129
794,0,2,1,3,0,20.05,0
795,1,3,1,1,0,15.2,1
796,0,5,1,3,0,22.35,9
797,0,21,0,3,3,12.75,11
798,1,10,1,1,2,26.6,33
799,1,1,1,1,3,24.8,4
800,0,14,1,2,2,-4.7,18
801,0,4,1,2,1,10.4,1
802,0,19,0,1,1,16.5,119
803,0,14,1,3,0,12.35,12
804,1,2,1,2,2,17.3,1
805,0,2,1,1,2,25,3
806,0,10,0,1,0,22.75,124
807,0,3,1,1,0,18.95,0
808,0,8,1,1,1,26.65,161
809,1,9,1,1,0,37.7,62
810,0,14,1,1,1,25.3,74
811,1,22,1,1,2,13.9,25
812,1,10,0,2,2,12.25,38
813,0,13,0,1,2,10.5,30
814,0,9,1,2,0,27.8,77
815,1,13,1,1,2,11.3,23
816,0,22,1,2,2,15.45,31
817,1,5,0,1,1,2.4,1
818,0,10,1,3,1,8.15,35
819,1,3,0,1,1,23.55,11
820,1,8,0,2,1,.25,3
821,0,9,0,2,2,1.55,22
822,1,14,1,1,1,25.75,46
823,0,22,1,1,2,-6.35,7
824,1,17,1,1,3,6.5,69
825,0,5,0,2,2,1.5,0
826,1,18,1,2,2,17.1,82
827,0,22,1,1,1,27.1,47
828,0,4,1,2,0,7.3,2
829,0,11,1,3,2,14,29
830,1,2,0,1,1,.85,4
831,0,7,1,1,2,1.35,22
832,0,4,1,2,0,22.05,2
833,0,16,1,1,2,19.65,110
834,1,17,1,1,6,4,56
835,1,2,0,2,1,24.1,17
836,0,16,0,1,1,30.7,132
837,1,14,0,1,2,4.55,65
838,0,22,1,2,0,3.05,2
839,0,19,1,1,2,35,106
840,1,19,0,2,1,11.35,43
841,0,14,1,1,2,33.3,58
842,1,16,0,2,3,17.4,95
843,0,4,1,2,0,16.8,0
844,0,10,1,1,1,27.5,37
845,1,20,1,1,0,2.15,16
846,0,6,1,2,2,18.85,37
847,0,20,0,1,2,26.45,82
848,0,11,1,1,2,7.95,40
849,1,23,0,1,0,1.95,5
850,0,18,1,1,1,24.6,165
851,0,2,1,2,1,4.65,0
852,1,9,1,1,1,22.95,60
853,0,1,1,1,1,24.8,5
854,1,22,1,1,1,14.4,23
855,0,14,0,3,3,16.3,56
856,1,21,1,1,0,24.2,78
857,1,10,1,1,2,37.25,31
858,1,2,1,2,0,13.8,3
859,0,9,0,1,2,26.15,55
860,0,11,1,1,0,16.05,60
861,0,1,1,1,0,1.75,5
862,1,4,0,1,3,12.55,2
863,0,13,1,2,0,25.85,108
864,1,2,1,2,2,-.9,0
865,0,9,1,1,2,-4.25,38
866,0,19,1,1,2,34.4,139
867,0,11,1,2,1,31.6,50
868,0,4,0,1,0,31.15,2
869,0,0,1,1,1,9.55,5
870,1,0,1,3,0,.95,0
871,1,9,1,2,0,-.3,43
872,1,9,0,1,2,2.8,44
873,0,16,0,1,0,3.15,37
874,0,18,1,1,0,30.3,211
875,0,2,0,2,1,24.9,28
876,0,16,1,2,2,6.9,68
877,1,5,1,1,0,10.45,6
878,1,1,0,1,0,22.25,35
879,1,12,1,3,2,11.55,10
880,1,7,1,1,2,26.9,100
881,0,0,1,2,0,3.9,3
882,1,7,1,1,2,18.1,83
883,0,9,1,1,0,2.75,75
884,0,13,1,1,1,30.9,71
885,0,18,1,1,4,13.25,174
886,0,19,1,2,2,17.2,119
887,0,12,1,1,1,11.4,61
888,1,8,0,1,1,-.2,1
889,0,19,0,1,1,12.45,84
890,1,22,1,1,0,27,54
891,0,2,1,1,1,12.85,5
892,1,13,0,2,0,27.4,108
893,1,8,1,1,2,17.8,126
894,0,17,1,2,2,11,153
895,1,10,1,3,2,11.95,14
896,0,11,1,2,2,13.3,38
897,1,5,1,1,0,.7,3
898,1,8,1,1,1,22.15,140
899,1,9,1,1,1,31.25,63
900,0,19,1,2,0,10.5,79
901,1,10,0,1,2,5.4,60
902,1,14,1,1,4,22.85,55
903,0,14,1,1,0,34.4,50
904,0,22,1,1,0,2.7,25
905,1,5,1,2,0,19.6,6
906,0,23,1,1,0,29.45,47
907,0,18,1,1,2,31.9,177
908,1,15,1,2,4,27.6,52
909,0,19,0,1,2,2.5,36
910,0,11,1,1,2,6.6,38
911,0,4,1,1,0,23.6,1
912,1,9,1,1,2,25.4,67
913,1,23,1,1,0,25.5,27
914,1,0,1,2,0,6.7,3
915,0,10,0,1,2,7.15,81
916,0,11,1,2,2,2.6,21
917,0,10,1,2,1,27.2,49
918,1,4,0,2,2,11.45,2
919,0,14,1,1,1,6.7,28
920,1,21,1,1,2,-3.85,17
921,0,19,1,2,0,.3,48
922,1,19,1,1,2,15,52
923,0,5,1,1,0,1.2,10
924,0,16,1,2,1,34.75,134
925,1,20,1,3,5,12.85,13
926,0,14,0,1,3,.25,45
927,0,5,1,2,1,3.5,3
928,1,9,1,1,2,-.65,34
929,1,19,1,2,2,2.8,21
930,0,11,1,1,3,7.95,35
931,0,9,1,1,3,17.9,87
932,1,0,0,1,0,-8.55,6
933,0,15,1,1,4,13.4,62
934,0,3,1,1,0,21.25,1
935,1,21,1,1,1,6.8,18
936,1,10,1,2,1,10.6,33
937,0,5,1,2,0,20.85,8
938,1,23,1,1,0,7.8,9
939,0,22,1,1,1,23.25,58
940,1,14,1,2,3,27.2,43
941,1,20,0,1,1,16.8,52
942,1,10,1,2,1,22.25,46
943,0,4,1,2,1,22.55,0
944,1,17,1,1,1,17.2,149
945,0,12,1,1,1,17.1,79
946,1,8,0,2,0,-2.2,3
947,0,7,1,2,1,16.5,125
948,1,18,0,1,2,-3.75,14
949,1,0,1,1,1,13.15,9
950,0,4,0,1,2,15.35,1
951,1,21,1,1,1,3.4,33
952,0,6,0,1,1,15.95,3
953,0,11,1,1,1,6.5,38
954,1,15,1,1,3,17.4,33
955,0,18,1,2,1,11,148
956,1,14,0,1,2,15.85,130
957,0,12,1,2,2,38.7,56
958,0,23,1,2,2,21.1,28
959,1,13,1,3,1,31.85,47
960,1,19,1,1,0,2.7,69
961,0,10,0,1,2,33.7,102
962,0,17,1,1,1,24.4,206
963,0,18,1,1,3,23.25,209
964,0,15,1,1,2,34.5,68
965,0,19,1,1,0,6.4,74
966,0,14,1,1,4,25.15,68
967,0,16,1,1,1,29.4,123
968,1,23,0,1,0,11,9
969,0,18,1,1,2,12.35,163
970,1,8,1,2,0,20.1,136
971,1,23,1,3,1,3.1,8
972,1,22,1,1,4,3.85,14
973,1,3,1,2,0,18.45,1
974,0,20,0,1,1,23.05,73
975,1,12,0,2,2,13.05,50
976,0,15,0,1,2,10.9,113
977,1,18,1,1,1,.15,50
978,0,2,0,1,2,23.25,22
979,1,1,0,1,0,6.5,8
980,0,20,1,1,3,23,117
981,1,19,1,1,1,24.9,130
982,1,0,1,1,1,-8.5,2
983,1,9,1,1,0,14.6,72
984,0,4,1,1,2,23.2,0
985,0,15,1,1,0,25.55,62
986,0,18,1,2,1,29.45,163
987,0,16,1,1,1,18.55,118
988,0,3,1,1,0,23.9,0
989,0,20,1,1,2,17.9,81
990,1,4,1,1,2,11.55,0
991,1,0,1,1,2,27.6,11
992,0,18,0,1,2,34.4,124
993,0,16,1,1,0,7.9,81
994,1,14,1,3,1,17.3,54
995,1,11,1,1,2,22.6,37
996,0,12,1,2,1,26.7,73
997,1,13,0,3,2,3.65,30
998,0,1,1,2,0,5.1,5
999,0,4,1,3,0,9.05,0
1000,1,22,1,2,1,28,44
1001,1,0,1,1,0,1,1
1002,0,8,1,2,2,5.9,119
1003,0,13,1,2,1,19.15,56
1004,0,20,0,1,1,35.95,69
1005,0,16,1,2,2,30.4,124
1006,1,3,1,1,2,15.95,0
1007,1,1,1,2,0,4.7,1
1008,1,17,0,3,5,28.9,58
1009,1,20,1,1,4,25.2,49
1010,1,21,1,3,0,6.5,16
1011,1,5,1,2,1,14.1,5
1012,1,19,0,1,1,15.45,71
1013,1,17,0,1,0,5.2,48
1014,1,17,1,1,1,18.45,170
1015,1,10,1,1,2,1.7,17
1016,1,0,1,1,1,26.25,10
1017,1,1,1,2,0,10.5,2
1018,0,5,0,2,0,8.5,1
1019,0,10,1,1,1,22.85,46
1020,0,0,1,1,1,13.05,10
1021,0,15,1,1,1,36.2,72
1022,1,21,1,1,0,24.05,74
1023,1,11,0,1,0,28.95,117
1024,0,7,1,2,1,21,122
1025,1,17,1,1,2,13.5,76
1026,0,11,1,1,2,35.95,62
1027,0,20,1,1,4,10.5,56
1028,1,11,0,1,0,34.95,80
1029,0,2,0,1,1,7.75,14
1030,1,1,0,2,2,11.4,10
1031,0,23,1,1,1,2.4,12
1032,1,9,0,1,2,27.9,74
1033,1,15,1,1,2,33.6,49
1034,1,18,0,2,1,28.2,114
1035,0,17,0,1,0,18.55,137
1036,0,18,0,1,0,15.45,124
1037,0,17,0,1,3,17.5,144
1038,1,15,1,1,2,18.25,62
1039,0,5,1,2,1,.55,10
1040,0,12,1,3,1,24.9,69
1041,0,18,0,1,0,8.65,75
1042,1,17,1,1,2,27.3,177
1043,0,7,1,1,0,7.3,68
1044,0,6,0,2,0,7.5,0
1045,0,7,0,2,2,19.65,9
1046,0,17,0,1,2,26.3,139
1047,1,1,1,1,2,28.3,9
1048,0,11,1,2,4,24.5,62
1049,0,12,0,2,1,2.3,62
1050,0,13,1,2,2,18.85,36
1051,1,12,1,1,1,7,59
1052,0,18,0,1,5,3.55,33
1053,1,18,1,1,2,18.75,146
1054,1,16,0,2,2,11.45,27
1055,0,4,1,1,1,19.15,0
1056,1,6,1,3,2,7.75,22
1057,0,19,1,2,0,12.95,58
1058,1,4,0,1,2,25.1,1
1059,1,19,1,1,1,14.6,101
1060,1,20,1,1,1,17.6,81
1061,1,19,1,1,2,-1.1,31
1062,1,14,0,1,2,17.5,135
1063,1,17,1,1,0,15,149
1064,1,5,1,1,2,5.1,0
1065,0,17,1,3,2,19.05,217
1066,0,7,1,3,3,13.9,56
1067,0,23,1,3,2,10.65,30
1068,0,11,1,1,2,7.95,25
1069,1,16,1,1,2,34.65,82
1070,0,17,1,1,1,33.3,179
1071,1,1,1,1,2,25.2,8
1072,1,0,1,1,0,11.45,9
1073,1,3,1,1,1,12.55,1
1074,0,16,1,1,2,23.5,97
1075,1,21,1,1,0,4.1,41
1076,1,1,1,3,1,13.3,3
1077,1,12,0,2,2,13.5,23
1078,1,2,1,1,1,21,11
1079,0,18,1,1,0,34.15,202
1080,1,7,1,2,2,16.6,45
1081,1,20,1,1,0,8.25,39
1082,0,20,1,1,1,10.7,52
1083,0,17,0,1,2,1.8,30
1084,1,15,1,2,4,5.9,34
1085,1,1,1,1,0,4.5,3
1086,0,11,0,1,1,24.4,143
1087,1,8,1,2,1,16.8,126
1088,1,22,1,1,2,13.6,23
1089,0,21,1,1,1,22.5,77
1090,0,4,1,2,1,27.4,2
1091,0,14,0,1,1,6.5,66
1092,1,1,1,1,0,29.35,3
1093,0,13,0,2,2,-1.2,18
1094,0,17,1,1,2,13.05,153
1095,0,19,1,3,1,4.25,8
1096,1,13,0,2,1,15.85,99
1097,1,3,1,2,1,16.05,1
1098,1,8,1,1,2,4,77
1099,0,14,0,2,0,12.05,107
1100,0,7,1,1,1,12.55,141
1101,0,2,0,3,0,-1.7,5
1102,0,11,1,2,3,21.9,66
1103,0,13,0,3,1,22.35,40
1104,0,6,1,1,1,20.8,41
1105,0,21,1,1,4,12.75,51
1106,1,14,0,3,1,22.7,113
1107,0,16,1,1,0,23.15,98
1108,0,13,0,2,2,9.65,72
1109,0,20,0,2,2,13.05,20
1110,1,2,1,1,0,29.1,3
1111,0,14,1,1,1,11.85,39
1112,0,2,1,1,1,22.15,0
1113,0,11,0,1,0,11.65,58
1114,1,1,0,2,1,.65,6
1115,0,3,1,1,0,27.5,0
1116,0,21,1,1,4,13.6,45
1117,1,8,1,1,0,28.3,117
1118,1,19,0,2,0,19.45,100
1119,1,16,0,2,2,14.7,61
1120,0,7,0,1,1,21.85,8
1121,0,11,0,2,0,9.55,90
1122,0,15,1,2,0,23.15,65
1123,0,0,0,1,0,17.2,38
1124,1,21,1,2,2,17.3,46
1125,1,2,1,1,1,24.6,3
1126,1,12,1,1,2,31.35,72
1127,1,16,1,1,0,30.45,100
1128,1,23,1,1,1,14,34
1129,1,4,0,1,2,22.25,1
1130,0,13,1,1,0,18.25,60
1131,0,4,0,1,1,.45,0
1132,0,19,1,2,0,23.5,147
1133,0,15,1,1,1,22.9,80
1134,0,18,0,3,0,9.55,27
1135,0,2,0,2,2,-3.75,10
1136,0,11,1,2,2,28.35,51
1137,1,10,1,2,0,.65,16
1138,1,10,0,1,2,5.4,68
1139,0,19,1,2,2,10.9,102
1140,0,9,1,1,0,7.5,96
1141,0,16,1,1,4,12.65,91
1142,1,13,1,1,2,5.7,42
1143,0,5,1,2,2,2.7,6
1144,1,16,1,1,2,24.8,61
1145,1,22,1,1,0,23.65,52
1146,0,7,0,1,1,.95,5
1147,0,19,1,1,2,10.05,71
1148,0,3,1,2,2,24,2
1149,1,15,1,1,2,27.7,54
1150,1,12,0,3,1,6.7,55
1151,1,15,1,1,1,.95,20
1152,0,16,1,3,0,1.85,11
1153,0,5,1,1,0,13.5,5
1154,0,23,1,1,2,5.4,21
1155,0,12,1,1,0,30.5,62
1156,0,7,0,1,0,26.35,11
1157,0,0,1,1,0,10.9,15
1158,0,3,0,2,1,7.75,5
1159,0,14,1,2,2,11.1,46
1160,1,22,1,1,0,1.7,15
1161,1,17,1,1,0,7.7,66
1162,1,3,1,1,2,1.8,2
1163,1,3,1,2,0,19.3,0
1164,1,3,0,3,2,4.55,4
1165,1,1,1,1,0,6.3,3
1166,0,11,1,2,4,17.5,51
1167,1,10,1,1,2,23.5,36
1168,0,15,1,1,2,14.2,60
1169,1,21,1,1,2,26.4,66
1170,1,14,0,1,0,23.55,139
1171,0,21,1,1,3,5.7,50
1172,0,20,1,1,2,.25,41
1173,0,12,1,1,1,25.3,98
1174,1,20,1,1,1,27.9,103
1175,0,16,0,1,2,31.55,117
1176,0,21,0,2,1,4.45,8
1177,1,18,0,1,1,33.6,89
1178,0,5,1,1,0,13.9,11
1179,0,22,0,1,2,21.75,36
1180,0,6,1,1,1,1.15,22
1181,0,12,0,1,2,28.8,145
1182,0,18,0,2,0,21.75,67
1183,1,6,1,1,2,16.25,36
1184,0,12,1,2,1,-6.25,21
1185,1,15,1,1,3,13.7,35
1186,1,5,1,2,1,20.25,4
1187,0,9,1,1,2,22.25,90
1188,0,13,0,2,1,11.95,102
1189,0,20,0,2,2,-1.95,17
1190,0,17,0,1,1,4,45
1191,1,18,1,1,1,26.25,123
1192,0,21,0,1,1,29.55,52
1193,1,13,0,1,2,17.8,136
1194,0,8,0,2,2,5.6,35
1195,0,4,1,2,4,-.75,0
1196,0,12,1,1,2,26.4,93
1197,1,11,1,2,0,16.6,35
1198,1,18,1,1,0,11.65,138
1199,0,8,0,1,2,15.95,53
1200,0,17,1,1,2,22.85,198
1201,0,13,0,1,1,28.4,133
1202,1,19,0,2,2,.25,17
1203,1,22,0,3,1,17.2,13
1204,0,1,1,2,1,21.3,3
1205,1,22,1,3,2,12.15,13
1206,0,7,1,1,0,2.95,92
1207,1,22,1,1,3,25.65,54
1208,1,3,1,1,2,17.7,6
1209,0,22,1,1,1,17.7,39
1210,1,15,0,1,4,14.1,75
1211,0,19,1,1,1,23.85,161
1212,1,14,1,2,1,22.5,56
1213,0,18,1,1,3,29.65,206
1214,0,17,1,1,0,37.1,196
1215,0,20,0,2,0,9.05,45
1216,1,16,1,2,2,6.5,33
1217,1,23,1,1,2,1.2,11
1218,1,15,0,1,3,5.9,89
1219,0,4,0,1,0,22.05,2
1220,1,6,1,1,0,12.95,35
1221,1,0,1,3,0,7.1,2
1222,1,11,1,1,1,26.05,45
1223,1,11,1,2,0,18.1,6
1224,0,1,1,2,1,20.05,5
1225,0,1,1,1,0,-.2,0
1226,1,4,1,1,0,17.6,0
1227,1,1,0,2,0,-.35,4
1228,1,19,1,2,1,4.75,39
1229,0,17,1,2,3,29.9,204
1230,1,23,1,3,1,13.6,15
1231,1,9,1,2,1,-2.15,38
1232,1,22,0,1,1,17.9,36
1233,1,23,1,1,0,21.2,25
1234,0,6,0,1,1,3.4,3
1235,0,12,1,2,4,18.65,63
1236,1,23,1,1,0,-.85,3
1237,1,23,1,1,2,26.75,31
1238,0,10,0,1,2,23.55,125
1239,0,16,1,1,2,27.45,124
1240,0,5,0,3,1,16.9,2
1241,1,20,1,1,2,23.15,78
1242,0,12,1,2,1,17.1,84
1243,1,19,0,1,2,11.95,51
1244,1,8,1,2,0,-.25,65
1245,0,6,0,2,0,2.85,2
1246,0,23,1,1,6,10.15,21
1247,1,6,0,2,1,21.35,4
1248,1,11,0,1,2,18.35,113
1249,0,2,1,1,0,2.25,1
1250,1,5,1,2,0,17.6,3
1251,1,8,1,1,2,-6.65,53
1252,0,4,1,1,1,6.6,0
1253,1,12,1,1,0,21.25,22
1254,0,18,1,1,2,5.2,126
1255,0,11,1,2,0,31.5,60
1256,0,5,1,1,0,27.5,6
1257,1,4,1,2,4,-.05,0
1258,0,13,1,1,0,23.6,83
1259,1,19,1,1,2,26.65,107
1260,0,19,1,1,1,27.1,152
1261,1,19,1,1,0,13.5,90
1262,0,8,1,3,2,4.95,22
1263,1,22,0,2,2,6.2,11
1264,1,3,1,1,0,23.35,3
1265,0,23,0,1,1,19.85,27
1266,1,17,1,3,2,5.6,20
1267,0,11,0,1,2,23.9,147
1268,0,9,0,2,0,2.1,11
1269,0,10,1,2,0,18.85,69
1270,1,19,1,3,1,18.55,99
1271,0,13,0,1,0,6.3,82
1272,1,0,0,1,4,1.4,5
1273,0,21,1,1,4,10.25,46
1274,1,11,1,1,2,24.9,47
1275,1,8,1,1,2,26.45,139
1276,0,3,1,1,2,24.4,2
1277,1,17,0,2,2,28.2,80
1278,1,1,1,1,1,12.05,7
1279,0,10,0,1,2,1.3,29
1280,1,9,0,1,3,10.6,13
1281,1,7,1,3,0,13.15,13
1282,0,5,1,3,2,4.45,3
1283,1,8,0,1,0,10.8,34
1284,1,7,1,1,1,-3.6,70
1285,0,23,1,3,2,11.65,11
1286,0,13,0,2,3,26.8,131
1287,1,17,0,1,1,10.25,100
1288,0,13,1,2,0,4,31
1289,0,9,1,2,0,19.35,90
1290,0,18,1,1,1,31.95,158
1291,1,20,0,3,2,22.9,24
1292,0,2,0,2,0,24.8,28
1293,0,19,1,1,2,34.9,136
1294,1,10,1,2,1,16.8,22
1295,1,20,1,1,2,12.65,37
1296,1,6,0,1,0,5.65,1
1297,1,15,1,2,2,6.9,25
1298,0,21,1,1,1,29.65,74
1299,0,13,1,1,1,21.3,67
1300,1,3,1,1,2,-10.05,0
1301,0,6,1,2,2,3.55,11
1302,0,19,0,1,1,13.3,56
1303,0,21,1,1,1,21.65,68
1304,0,0,1,2,0,4.5,8
1305,0,2,1,1,0,26.75,3
1306,1,23,1,1,1,5.45,13
1307,0,0,0,2,2,21.65,26
1308,1,6,1,1,0,10.8,33
1309,0,3,1,1,0,17.8,3
1310,0,17,0,1,1,6,28
1311,0,21,1,2,3,7.45,39
1312,0,11,0,1,1,11.75,134
1313,0,22,1,1,1,2.4,17
1314,1,15,1,2,1,-2.45,13
1315,0,19,1,2,1,10.5,114
1316,0,20,0,1,0,29.75,72
1317,0,22,0,1,0,5.85,15
1318,1,11,1,2,2,28.5,44
1319,1,3,0,1,0,8.1,5
1320,0,12,1,2,2,25.85,96
1321,0,12,0,1,3,38.95,86
1322,0,8,0,1,0,16.2,24
1323,0,17,1,1,2,19.75,241
1324,0,1,1,1,1,8.15,7
1325,1,15,0,1,1,26.9,116
1326,1,16,1,1,2,22.5,103
1327,1,3,1,1,1,-7.8,0
1328,1,20,1,2,2,10.05,55
1329,0,11,0,1,2,9.65,113
1330,0,8,1,1,0,.5,126
1331,0,3,1,1,0,26.05,1
1332,1,22,0,2,2,11.2,8
1333,0,8,1,1,1,1.35,172
1334,1,3,0,2,1,8.05,4
1335,0,19,1,1,1,23.15,171
1336,0,2,1,1,0,22.05,5
1337,0,0,1,1,0,15.3,16
1338,0,13,1,1,3,10.9,51
1339,0,20,1,1,1,24.6,97
1340,0,10,1,1,0,2.35,32
1341,0,17,0,1,2,32.15,135
1342,0,12,1,1,0,19.15,71
1343,1,4,1,2,0,18.25,1
1344,1,0,1,1,0,1.55,3
1345,1,6,0,2,0,21.65,4
1346,1,6,1,1,0,1.95,16
1347,1,5,0,3,0,8,2
1348,1,19,1,1,2,33.45,133
1349,0,4,1,3,1,8.35,1
1350,1,2,1,1,0,.3,1
1351,0,4,0,2,1,6.9,3
1352,1,10,0,2,0,12.95,70
1353,0,3,0,1,0,21.45,7
1354,1,1,1,1,0,8.1,4
1355,0,22,0,1,2,22.85,71
1356,1,16,1,2,2,18.65,43
1357,0,2,0,2,0,1.85,15
1358,0,12,1,1,0,34.1,84
1359,1,13,1,2,2,26.6,45
1360,0,4,0,2,1,22.45,4
1361,0,6,1,1,1,23.9,48
1362,0,19,1,1,1,25.95,132
1363,1,19,1,1,0,5.35,40
1364,1,23,1,2,1,.45,12
1365,1,9,0,2,1,3,22
1366,0,15,1,1,2,12.25,60
1367,0,20,1,1,0,19.95,96
1368,1,18,1,1,2,22.25,158
1369,0,4,1,1,0,18.1,2
1370,0,3,1,1,2,5.4,0
1371,0,12,0,1,1,28.95,133
1372,1,7,0,2,1,18.9,11
1373,1,6,0,1,2,12.35,3
1374,1,12,1,2,0,2.6,39
1375,1,6,1,1,0,23.1,31
1376,1,7,1,2,2,-4.8,12
1377,1,16,1,1,0,24.2,98
1378,1,4,1,2,0,1.65,0
1379,0,2,1,1,2,-11.05,0
1380,1,22,1,1,2,15.65,31
1381,1,16,0,2,1,17.8,88
1382,1,16,0,2,1,6.7,38
1383,1,7,1,1,0,21.1,98
1384,0,6,1,2,2,4.65,37
1385,0,20,1,1,2,25.45,128
1386,1,23,1,3,1,15.85,35
1387,1,6,0,1,2,11.1,6
1388,1,13,1,1,2,30,69
1389,1,14,0,1,0,6.45,72
1390,0,10,1,2,1,11.75,39
1391,0,11,1,1,3,17.5,79
1392,0,5,1,1,3,5.1,5
1393,1,0,1,1,0,28.3,14
1394,0,11,0,1,2,25.75,158
1395,1,16,1,1,1,28.25,106
1396,1,18,0,1,2,26.7,92
1397,0,1,1,1,1,30.65,7
1398,1,12,0,1,0,4,86
1399,0,8,0,1,0,16.8,45
1400,0,16,1,1,1,22.8,112
1401,1,18,1,1,1,14.1,129
1402,1,13,1,1,1,7.2,22
1403,0,9,1,1,1,22,85
1404,0,3,1,1,0,15.45,0
1405,0,22,1,1,1,25.5,50
1406,0,12,1,1,2,17.2,68
1407,0,8,0,1,2,6.6,30
1408,0,5,1,1,0,13.35,8
1409,0,4,1,1,0,15.25,2
1410,0,2,1,2,1,12.15,1
1411,0,4,0,1,1,23.25,2
1412,0,16,1,2,2,10.15,90
1413,1,4,0,3,0,24.6,1
1414,1,3,1,1,1,12.55,1
1415,1,11,0,1,2,12.35,42
1416,0,0,0,2,0,8.75,28
1417,1,7,1,1,1,-1.15,38
1418,0,6,0,2,0,23.4,3
1419,1,4,1,1,1,28.4,1
1420,1,0,1,1,1,21.95,9
1421,0,14,1,1,4,13.15,33
1422,1,12,0,1,0,24.2,147
1423,0,12,1,1,1,35.1,45
1424,1,8,1,3,0,13.6,69
1425,1,19,1,1,2,23.7,110
1426,0,22,0,2,1,22.75,33
1427,0,13,1,2,0,2.8,20
1428,1,12,0,1,1,22.1,111
1429,0,10,1,1,0,1.35,28
1430,1,3,0,3,1,-1.25,2
1431,1,9,1,2,0,18.75,62
1432,1,9,1,3,2,20.65,54
1433,1,19,1,2,2,19.45,95
1434,0,5,1,2,0,12.55,11
1435,1,6,0,1,2,5.4,1
1436,0,23,0,2,2,17.9,15
1437,0,15,0,1,0,27.3,158
1438,1,18,0,1,1,29.45,106
1439,1,5,1,1,2,16.4,2
1440,1,20,1,1,2,9.65,57
1441,0,22,1,1,2,18.45,38
1442,0,6,1,1,0,20.75,35
1443,1,11,0,1,1,11.55,65
1444,1,3,1,1,2,11.2,1
1445,0,14,1,1,0,30.75,62
1446,0,16,1,2,2,23.05,116
1447,0,7,0,1,0,25.2,10
1448,0,6,0,1,0,11.2,5
1449,1,17,1,2,2,7.15,68
1450,0,2,1,1,0,1.85,0
1451,0,11,0,1,2,18.25,145
1452,1,13,1,3,2,17.8,8
1453,0,14,1,1,2,31.3,64
1454,1,19,0,1,0,13.8,57
1455,0,4,1,2,0,21.65,0
1456,0,22,1,2,2,22.65,61
1457,1,6,1,1,2,.25,10
1458,0,1,1,3,0,26.15,4
1459,0,3,0,1,2,18.55,5
1460,1,4,1,1,1,.95,1
1461,1,23,0,1,1,2.1,5
1462,0,3,1,3,1,26.05,0
1463,1,13,1,3,0,18.9,10
1464,0,20,0,1,1,28.45,97
1465,0,5,0,1,0,10.35,2
1466,1,23,0,2,0,.6,5
1467,1,18,1,1,0,15,93
1468,1,16,1,2,2,10.35,34
1469,1,5,1,1,2,15.95,6
1470,0,13,1,3,0,7.1,16
1471,0,23,0,2,0,22.05,11
1472,0,20,1,1,1,5.45,45
1473,1,2,0,1,1,1.45,13
1474,0,2,0,2,2,15.35,28
1475,1,10,1,2,2,5.7,24
1476,1,13,1,2,2,2.6,24
1477,1,10,1,2,2,35.75,23
1478,0,14,1,1,1,34.2,56
1479,0,6,1,2,0,21.75,38
1480,1,14,1,1,1,16.25,51
1481,1,11,1,1,2,4.45,22
1482,0,23,1,1,0,6.5,17
1483,1,20,0,2,0,3.1,9
1484,0,20,1,1,2,7.35,57
1485,1,17,0,1,2,19.75,132
1486,0,14,1,1,1,23.8,89
1487,1,0,1,1,2,-4.8,2
1488,0,10,1,3,1,14.3,31
1489,1,2,0,1,1,2.8,7
1490,0,22,1,2,0,26.25,63
1491,0,10,1,1,2,28.5,53
1492,1,22,1,2,2,17.6,29
1493,0,22,1,2,1,16.4,55
1494,1,16,1,1,2,24.1,69
1495,1,13,1,2,3,5.2,29
1496,0,4,1,1,1,24.9,1
1497,1,5,1,1,0,19.15,6
1498,1,3,1,2,1,20.7,2
1499,1,6,0,2,1,23,9
1500,0,0,1,2,0,22.2,18
1501,0,18,1,2,2,33.65,170
1502,0,3,1,1,0,12.25,0
1503,0,4,1,1,0,26.65,1
1504,0,1,1,2,1,19.95,6
1505,1,19,1,2,3,17.4,84
1506,1,4,1,1,0,2.65,0
1507,0,17,1,1,2,5.4,153
1508,1,12,1,1,0,30.3,60
1509,0,18,1,1,2,24.2,204
1510,1,13,0,1,2,-1.4,30
1511,1,11,1,1,2,23.65,57
1512,1,3,0,2,2,24.5,4
1513,0,17,1,1,1,10.7,95
1514,1,4,0,1,0,5.1,0
1515,0,21,1,1,1,22.4,56
1516,0,18,1,1,0,6.7,118
1517,0,22,1,1,0,24.4,61
1518,1,19,1,1,2,25.85,118
1519,0,21,0,1,2,26.15,68
1520,1,4,1,1,0,20.5,0
1521,1,16,0,1,1,27.3,112
1522,0,16,1,1,2,12.65,69
1523,1,1,1,1,2,-5,0
1524,1,18,0,1,2,27.95,128
1525,1,7,1,1,3,18.15,109
1526,1,11,1,1,2,10.25,36
1527,0,11,1,2,0,25.95,54
1528,0,16,1,1,0,11.55,73
